participant_id,trial_slot,trial_name,condition,is_empty,hip_flexion_right_mean,hip_flexion_right_median,hip_flexion_right_std,hip_flexion_right_variance,hip_flexion_right_maximum,hip_flexion_right_minimum,hip_flexion_right_rom,hip_flexion_right_time_to_peak,hip_flexion_left_mean,hip_flexion_left_median,hip_flexion_left_std,hip_flexion_left_variance,hip_flexion_left_maximum,hip_flexion_left_minimum,hip_flexion_left_rom,hip_flexion_left_time_to_peak,knee_flexion_right_mean,knee_flexion_right_median,knee_flexion_right_std,knee_flexion_right_variance,knee_flexion_right_maximum,knee_flexion_right_minimum,knee_flexion_right_rom,knee_flexion_right_time_to_peak,knee_flexion_left_mean,knee_flexion_left_median,knee_flexion_left_std,knee_flexion_left_variance,knee_flexion_left_maximum,knee_flexion_left_minimum,knee_flexion_left_rom,knee_flexion_left_time_to_peak,ankle_angle_right_mean,ankle_angle_right_median,ankle_angle_right_std,ankle_angle_right_variance,ankle_angle_right_maximum,ankle_angle_right_minimum,ankle_angle_right_rom,ankle_angle_right_time_to_peak,ankle_angle_left_mean,ankle_angle_left_median,ankle_angle_left_std,ankle_angle_left_variance,ankle_angle_left_maximum,ankle_angle_left_minimum,ankle_angle_left_rom,ankle_angle_left_time_to_peak,hip_flexion_rom_absolute_difference,hip_flexion_rom_percent_difference,hip_flexion_rom_symmetry_index,knee_flexion_rom_absolute_difference,knee_flexion_rom_percent_difference,knee_flexion_rom_symmetry_index,ankle_angle_rom_absolute_difference,ankle_angle_rom_percent_difference,ankle_angle_rom_symmetry_index
1,1,DJ_t1,nonfatigued,False,28.37665066,23.70187165,27.40571504,751.0732168,68.16404974,-1.63110387,69.79515361,3.132,27.87835638,23.8821881,27.19960401,739.818458,66.65523261,-2.16025745,68.81549006,3.076,36.75313775,21.23567614,31.14248048,969.8540905,90.3831575,4.3919437,85.9912138,2.268,33.3990337,22.41361645,29.79298548,887.6219837,84.61052774,2.98570131,81.62482643,2.272,2.438204123,-7.55013444,21.1285797,446.41688,29.30870614,-38.33820333,67.64690947,2.272,2.656315353,-6.03735066,20.20556348,408.2647955,34.65182919,-38.09622135,72.74805054,2.276,0.97966355,1.413547364,-1.413547364,4.36638737,5.209987498,-5.209987498,5.10114107,7.266843581,7.266843581
1,2,DJ_t2,nonfatigued,False,30.59384687,27.03823447,26.65110569,710.2814346,67.90848673,0.1598978,67.74858893,2.776,30.75919582,26.44735458,26.69707845,712.7339978,68.11779023,0.45477043,67.6630198,2.784,43.34422524,40.5455605,34.14058076,1165.579255,91.08651441,5.58676522,85.49974919,2.768,39.95078773,37.42964688,33.44022706,1118.248786,86.90028089,4.93506668,81.96521421,2.764,6.803039768,-4.358861475,22.76792409,518.3783671,34.22200578,-38.34246877,72.56447455,2.764,6.809147927,-3.37565301,21.9312795,480.9810205,32.65361159,-36.81493928,69.46855087,2.696,0.08556913,0.1263837433,-0.1263837433,3.53453498,4.221223244,-4.221223244,3.09592368,4.359441997,-4.359441997
1,3,DJ_t3,nonfatigued,False,30.20063977,38.43830136,26.34200268,693.901105,70.53996992,-2.81712628,73.3570962,2.972,28.95539353,37.06521658,26.18707086,685.7626803,67.67819937,-3.50215401,71.18035338,3.024,36.81236897,53.6971371,27.41450622,751.5551512,84.17250922,3.55573646,80.61677276,2.928,33.90987587,50.51549585,27.15007416,737.1265267,82.12965217,1.84213047,80.2875217,2.928,3.930231107,-5.08209439,17.9727044,323.0181035,26.94451547,-38.46927659,65.41379206,2.912,4.220047794,-4.63558104,18.20858939,331.5527275,29.24944541,-37.40827996,66.65772537,2.912,2.17674282,3.012012217,-3.012012217,0.32925106,0.4092508048,-0.4092508048,1.24393331,1.883726839,1.883726839
1,4,f_DJ_t1,fatigued,False,38.17282985,42.05772074,28.31769466,801.8918306,76.49591225,-0.62457231,77.12048456,2.244,37.06177667,43.36452417,27.29122141,744.8107658,73.10409082,-0.81860494,73.92269576,2.248,48.22985255,61.63985438,33.60669268,1129.409793,93.38742116,3.8317174,89.55570376,2.268,45.8239069,58.95998451,33.41330117,1116.448695,91.25168664,3.97041023,87.28127641,2.264,8.734447225,19.11979674,22.20301583,492.9739121,32.86780582,-38.69419604,71.56200186,2.284,9.590194192,18.91575256,22.4054862,502.0058118,34.74948873,-37.22354305,71.97303178,2.284,3.1977888,4.234271012,-4.234271012,2.27442735,2.572343576,-2.572343576,0.41102992,0.5727241769,0.5727241769
1,5,f_DJ_t2,fatigued,False,33.72940953,33.00534805,28.23523238,797.2283478,70.27079318,0.45545034,69.81534284,2.804,33.37297021,34.78006238,27.32801689,746.820507,68.87637822,-0.23432884,69.11070706,2.804,44.04109463,51.2288056,32.93691485,1084.84036,87.23063653,5.50648201,81.72415452,2.752,42.6608722,50.34435597,33.50186257,1122.374796,86.71686155,4.26568378,82.45117777,2.804,8.358959409,-1.43013351,19.27327675,371.4591968,30.50678733,-38.34432973,68.85111706,2.72,9.387980997,-1.74147095,20.35208901,414.2075273,32.87943365,-37.21025896,70.08969261,2.784,0.70463578,1.01440411,-1.01440411,0.72702325,0.8856668537,0.8856668537,1.23857555,1.782882298,1.782882298
1,6,f_DJ_t3,fatigued,False,28.79290399,14.47554372,28.11444967,790.4222805,69.90080643,-1.60549239,71.50629882,3.088,29.5735111,16.19589416,28.23203729,797.0479293,70.91426191,-0.80027323,71.71453514,3.068,41.49610665,22.62460316,35.61284735,1268.274897,95.81344715,5.75201188,90.06143527,3.056,38.97088885,19.20527524,34.83274904,1213.320405,91.91557402,4.08029611,87.83527791,3.036,8.758127195,-2.16462615,21.035192,442.4793024,35.55233844,-37.66667778,73.21901622,3.096,7.798822687,-2.52546698,20.32410669,413.0693126,33.8241021,-37.06251096,70.88661306,3.084,0.20823632,0.2907905425,0.2907905425,2.22615736,2.502752659,-2.502752659,2.33240316,3.237074321,-3.237074321
2,1,DJ_t1,nonfatigued,False,46.93410158,69.09796195,30.00065124,900.0390748,81.01670213,8.82293006,72.19377207,2.74,47.69746438,68.75426451,30.30880012,918.623365,80.96644167,10.30792921,70.65851246,3.924,54.32364041,82.64948224,38.72101044,1499.316649,106.253662,3.14130842,103.1123535,2.736,54.69701665,82.91523486,38.67966128,1496.116197,106.8710429,3.61181449,103.2592284,2.736,16.81348806,31.58927397,21.53993184,463.9686637,39.28267531,-37.67631173,76.95898704,2.768,18.75897983,34.17539805,21.50134131,462.3076779,39.55840987,-35.43909048,74.99750035,2.764,1.53525961,2.149436553,-2.149436553,0.14687488,0.1423402182,0.1423402182,1.96148669,2.581642579,-2.581642579
2,2,DJ_t2,nonfatigued,False,43.56642543,30.05275152,29.53095148,872.0770953,80.86602305,11.35992614,69.50609691,4.972,45.63448083,33.83119298,30.07112213,904.2723861,83.49022806,13.92375583,69.56647223,4.972,51.15324488,42.24410446,42.53065928,1808.856979,112.3878978,0.69722309,111.6906747,3.8,50.90069784,45.42312548,41.56763314,1727.868125,113.672246,2.76016904,110.912077,3.8,16.06765897,4.34202096,21.84811933,477.3403182,39.58969037,-37.5529021,77.14259247,3.824,17.04092898,8.18334531,21.00079317,441.0333138,39.64843685,-36.34544856,75.99388541,3.796,0.06037532,0.08682563409,0.08682563409,0.77859768,0.6995400318,-0.6995400318,1.14870706,1.500239624,-1.500239624
2,3,DJ_t3,nonfatigued,False,47.02067666,50.91833143,29.41375039,865.1687122,84.26627738,12.8890418,71.37723558,4.392,48.09216695,50.66729832,29.01927731,842.1184558,84.77247225,15.45494609,69.31752616,4.392,50.62229346,67.62255507,36.63358657,1342.019665,110.224806,0.78061217,109.4441938,3.284,52.41437482,69.18339803,36.31465749,1318.754349,112.2254717,1.98638279,110.2390889,3.296,13.81285259,26.47703335,19.57843968,383.3153004,39.4426007,-37.67574924,77.11834994,3.308,16.91673301,31.14232141,20.03292636,401.3181386,39.64499895,-37.41004599,77.05504494,3.292,2.05970942,2.92791202,-2.92791202,0.79489507,0.7236736999,0.7236736999,0.063305,0.08212182141,-0.08212182141
2,4,f_DJ_t1,fatigued,False,50.88455384,75.05074712,28.75741331,826.98882,82.09791932,12.4806058,69.61731352,3.252,52.35272691,76.81581882,28.70414382,823.9278726,83.56570331,13.72016291,69.8455404,3.296,55.35305272,80.37400634,37.57206832,1411.660318,106.4212858,0.90019935,105.5210865,3.22,56.02660505,79.74050975,36.6524951,1343.405397,106.8912883,2.55952093,104.3317673,3.22,16.6707554,30.04703236,21.92785458,480.8308063,39.26114878,-37.29667886,76.55782764,3.184,18.4858586,31.35371394,21.22158687,450.3557492,39.48272746,-35.25996896,74.74269642,3.184,0.22822688,0.3272941483,0.3272941483,1.18931912,1.133479101,-1.133479101,1.81513122,2.39937202,-2.39937202
2,5,f_DJ_t2,fatigued,False,49.33002637,74.22271275,29.43296556,866.2994614,81.94860417,10.71325371,71.23535046,3.964,51.10218193,76.06334686,29.49359809,869.8723282,82.380749,12.67051559,69.71023341,3.964,54.57230015,84.03343706,39.44849418,1556.183693,109.673839,0.52892186,109.1449171,2.872,55.75601244,83.41107937,38.62914972,1492.211208,110.8946148,4.87527049,106.0193443,2.872,16.37266518,31.07450086,20.99133443,440.6361211,39.49729553,-36.85396449,76.35126002,2.908,18.04519343,31.69933754,20.09372059,403.7576073,39.59691095,-33.45674693,73.05365788,2.888,1.52511705,2.164121795,-2.164121795,3.12557275,2.905289874,-2.905289874,3.29760214,4.414315387,-4.414315387
2,6,f_DJ_t3,fatigued,False,46.09620555,54.04330421,28.89017399,834.6421534,80.30961616,12.81233505,67.49728111,4.244,48.20760656,56.46711087,29.34125629,860.9093206,82.60017033,14.632044,67.96812633,4.204,49.36893371,65.79523677,37.38313466,1397.498757,104.5275348,0.79415956,103.7333753,3.092,49.60022878,66.2965432,36.99675742,1368.76006,104.8110427,0.67060787,104.1404349,3.092,13.02122558,24.30764436,20.78772479,432.129502,39.00623051,-38.22281977,77.22905028,3.116,15.17472043,26.19340228,19.86002832,394.4207248,39.31475487,-37.56255536,76.87731023,3.092,0.47084522,0.6951519637,0.6951519637,0.4070596,0.3916410632,0.3916410632,0.35174005,0.4564899837,-0.4564899837
3,1,DJ_t1,nonfatigued,False,43.7864814,59.4049967,21.91806342,480.4015042,87.18866775,13.55354006,73.63512769,2.616,45.45584193,60.56021324,21.66862018,469.5291006,89.48258796,15.05132463,74.43126333,2.608,40.82757442,57.02994295,24.62811127,606.5438646,89.64949485,2.38419945,87.2652954,2.576,42.5988325,58.27451885,23.53623064,553.9541528,90.25072671,1.97694288,88.27378383,2.6,19.7601717,30.15082093,14.96060176,223.819605,38.96914075,-21.88295974,60.85210049,2.616,17.77020386,28.3989578,16.15650117,261.0325301,37.81197296,-28.44004665,66.25201961,2.616,0.79613564,1.075376572,1.075376572,1.00848843,1.149018708,1.149018708,5.39991912,8.496843557,8.496843557
3,2,DJ_t2,nonfatigued,False,51.1734685,57.63964813,17.8942787,320.20521,82.68755609,20.7855067,61.90204939,1.484,51.73906976,57.81457445,17.52613607,307.1654454,83.9209457,20.38804323,63.53290247,1.5,50.31211724,56.07636856,19.21329165,369.1505758,94.71670595,3.16487705,91.5518289,1.508,53.07775505,58.67625441,18.75808155,351.8656233,97.20665149,3.77460043,93.43205106,1.508,22.46961116,29.15143252,14.339086,205.6093872,38.5287503,-20.41157837,58.94032867,1.5,22.02082757,29.58940201,16.64002874,276.8905564,38.09300621,-29.44726188,67.54026809,1.544,1.63085308,2.600316827,2.600316827,1.88022216,2.032849738,2.032849738,8.59993942,13.59882803,13.59882803
3,3,DJ_t3,nonfatigued,False,47.7806263,65.13563394,25.40359685,645.3427329,85.69800457,9.96249874,75.73550583,2.58,49.2921026,68.05285412,26.7529418,715.7198951,88.17573929,8.36322069,79.8125186,2.576,47.38463013,63.87713168,26.93234228,725.3510606,96.99601022,3.71925212,93.2767581,2.604,45.90834083,63.04671986,26.62786307,709.0430918,93.40754492,1.62166976,91.78587516,2.6,21.85956016,32.56853682,15.31536599,234.5604354,39.29968961,-21.25628463,60.55597424,2.616,19.47311403,28.60453593,14.74579018,217.4383282,38.69259987,-24.84215581,63.53475568,2.612,4.07701277,5.242127356,5.242127356,1.49088294,1.611219849,-1.611219849,2.97878144,4.800973355,4.800973355
3,4,f_DJ_t1,fatigued,False,48.48712818,65.90380709,22.74558761,517.3617559,78.37365234,12.17657057,66.19708177,2.396,50.46340024,67.76210426,22.61820099,511.5830159,78.46268756,12.34695369,66.11573387,2.4,44.03941471,59.25737915,23.88697675,570.5876581,77.99493451,2.1761239,75.81881061,2.364,45.60581282,59.82987142,23.1946932,537.9937925,80.45857404,3.66815868,76.79041536,2.356,21.86539157,31.04977215,15.04004952,226.2030897,37.080809,-22.87148604,59.95229504,2.344,19.26203768,28.02923939,15.84273264,250.9921776,37.28920826,-27.79716415,65.08637241,2.34,0.0813479,0.1229629943,-0.1229629943,0.97160475,1.273323738,1.273323738,5.13407737,8.2119835,8.2119835
3,5,f_DJ_t2,fatigued,False,46.97570663,61.04956797,20.99066588,440.6080541,87.71907593,17.72248576,69.99659017,2.928,47.39733087,61.96524734,21.33152134,455.0338027,87.10684591,16.17268751,70.9341584,2.928,41.7551552,53.9407268,21.53049292,463.5621253,78.2477468,1.48054898,76.76719782,2.82,42.97027028,55.55086826,22.21524121,493.5169421,82.21748486,2.06145803,80.15602683,2.796,19.32141432,27.91803217,13.88099559,192.6820385,37.75253292,-22.00009,59.75262292,3.048,18.88799018,27.18167217,14.75573123,217.731604,38.02465037,-27.64961605,65.67426642,3.048,0.93756823,1.330537501,1.330537501,3.38882901,4.319091731,4.319091731,5.9216435,9.44238278,9.44238278
3,6,f_DJ_t3,fatigued,False,53.19717471,72.58409775,26.94599965,726.0868971,90.4177356,11.47740747,78.94032813,2.304,54.06287154,73.8300451,27.69315642,766.9109127,91.55286626,10.36240112,81.19046514,2.304,47.29525522,64.02560468,25.45589225,648.0024501,82.57111027,2.69340648,79.87770379,2.328,48.25553129,65.15297121,26.67660639,711.6413284,85.90681618,3.22036818,82.686448,2.336,20.70949308,30.88340033,15.39215276,236.9183666,38.05511501,-22.36798087,60.42309588,2.416,19.16630753,29.42101796,17.29843373,299.2358095,38.2103262,-29.91381651,68.12414271,2.408,2.25013701,2.8103739,2.8103739,2.80874421,3.455551767,3.455551767,7.70104683,11.98166046,11.98166046
4,1,DJ_t1,nonfatigued,False,48.9397272,35.31925349,43.40398188,1883.905643,107.5363798,-1.08827228,108.6246521,3.928,48.21101579,36.59805798,43.76863072,1915.693035,107.9472425,-3.42782882,111.3750713,3.932,49.31867444,42.52946872,42.06482194,1769.449245,110.9406209,1.01421926,109.9264017,3.924,48.5444968,42.04900459,42.00383093,1764.321813,110.9496285,0.65839893,110.2912296,3.924,13.05974835,2.2305308,23.63337478,558.5364035,38.20559537,-39.65496886,77.86056423,3.968,11.89979471,-0.16106641,23.23522923,539.8758773,37.40332768,-39.65837577,77.06170345,3.916,2.75041918,2.500384216,2.500384216,0.36482787,0.3313339336,0.3313339336,0.79886078,1.031305302,-1.031305302
4,2,DJ_t2,nonfatigued,False,66.26538274,99.15227816,41.8540855,1751.764473,112.0402258,2.19420598,109.8460198,3.324,67.17442745,99.91840988,41.58223739,1729.082466,111.9915499,4.27948988,107.71206,3.316,59.65653456,89.1703116,40.30697247,1624.65203,107.2440964,1.10282756,106.1412689,3.172,60.36119147,88.71829567,38.47391553,1480.242176,107.6447235,0.45110474,107.1936188,3.176,15.10207556,30.51565202,22.46485498,504.6697092,37.27740461,-39.62352678,76.90093139,3.412,14.77488178,28.52563371,21.0544404,443.2894605,37.09821248,-39.63853652,76.736749,3.412,2.13395976,1.961737998,-1.961737998,1.05234993,0.9865708715,0.9865708715,0.16418239,0.2137267233,-0.2137267233
4,3,DJ_t3,nonfatigued,False,56.86637839,54.04024576,41.01208835,1681.991391,103.5563073,7.38708619,96.16922115,4.252,53.38482122,54.08248866,38.99056267,1520.263977,105.0025045,6.62281071,98.37969382,4.268,52.79368121,60.06908551,41.54123845,1725.674492,111.5437936,0.41162099,111.1321726,4.172,50.76504598,58.45882137,40.20119409,1616.136006,109.8798314,0.27339307,109.6064384,4.184,10.6641015,22.19278104,20.68311593,427.7912847,38.6450143,-39.70649886,78.35151316,4.152,13.81247089,16.39451937,23.73147289,563.1828055,37.5016026,-39.69952456,77.20112716,4.208,2.21047267,2.272408119,2.272408119,1.52573422,1.38238998,-1.38238998,1.150386,1.479095434,-1.479095434
4,4,f_DJ_t1,fatigued,False,75.01968406,95.82254601,34.40668228,1183.819786,109.7766356,5.75070402,104.0259316,1.396,75.71675244,96.67935717,34.71353095,1205.029231,109.8766908,5.82196385,104.054727,1.396,74.81262425,94.99797827,35.24138578,1241.955272,111.9320411,1.46576628,110.4662749,1.336,73.19325445,91.91347497,35.35548262,1250.010152,113.6895136,0.29362626,113.3958873,1.36,20.02390967,35.97173228,27.00934365,729.5046443,37.16254139,-39.66719033,76.82973172,1.48,18.37957269,33.0793332,25.99516574,675.7486418,38.3572808,-39.61784165,77.97512245,1.476,0.02879539,0.02767714231,0.02767714231,2.92961249,2.617336008,2.617336008,1.14539073,1.479786582,1.479786582
4,5,f_DJ_t2,fatigued,False,59.23877482,86.66977275,44.97020623,2022.319448,114.18408,0.81314163,113.3709384,3.572,58.48725761,85.37556576,45.53821965,2073.729449,112.7488663,-0.56180615,113.3106725,3.548,53.42179709,85.33774811,40.76094736,1661.45483,107.8155504,2.81546838,105.000082,3.428,52.70140171,84.0033514,41.53360572,1725.040404,108.2625844,0.30361652,107.9589679,3.436,12.78548261,29.13544541,21.83496048,476.7654994,34.87849755,-39.57918573,74.45768328,3.264,12.84264898,30.16736852,22.1198613,489.2882638,34.89108633,-39.61144753,74.50253386,5.044,0.06026592,0.05317230609,-0.05317230609,2.95888584,2.778830805,2.778830805,0.04485058,0.06021819901,0.06021819901
4,6,f_DJ_t3,fatigued,False,57.35596198,66.33303932,37.58802546,1412.859658,103.079404,11.56693667,91.51246732,3,57.02402268,65.17857278,36.82391738,1356.000891,102.2225983,12.04617863,90.17641967,3,52.740802,73.909619,41.52309725,1724.167605,111.793904,3.83712561,107.9567784,2.984,54.06858986,72.81420882,41.63476136,1733.453354,113.4619111,1.44003405,112.0218771,3,11.64835432,28.93887429,24.74338871,612.2352848,38.51764247,-39.57469078,78.09233325,2.972,12.40225869,27.49199288,24.39764624,595.2451419,38.82813889,-39.42606202,78.25420091,2.972,1.33604765,1.47069826,-1.47069826,4.06509871,3.695902861,3.695902861,0.16186766,0.2070626776,0.2070626776
6,1,DJ_t1,nonfatigued,False,48.65436776,77.21881677,38.73537926,1500.429607,94.45329448,0.63275362,93.82054086,3.82,48.35795996,78.68187163,39.23966887,1539.751613,98.91770895,-0.70130631,99.61901526,2.744,50.37658915,81.25432611,37.7300104,1423.553685,105.9556092,2.16234367,103.7932655,2.748,51.0253927,81.49809314,37.99682089,1443.758398,104.6923145,3.15437334,101.5379411,2.744,12.49872785,28.03821998,21.44902655,460.0607401,38.00636967,-39.52303013,77.5293998,2.768,11.82921419,28.17894821,21.97383754,482.8495362,36.95648474,-39.54860339,76.50508813,3.716,5.7984744,5.995127901,5.995127901,2.25532437,2.196767269,-2.196767269,1.02431167,1.329977051,-1.329977051
6,2,DJ_t2,nonfatigued,False,46.84319556,69.35391411,38.88763149,1512.247883,98.22576125,0.07368837,98.15207288,2.964,47.53314122,73.37019095,40.46490525,1637.408557,103.3178829,-1.1882586,104.5061415,2.964,50.2019204,83.81735763,40.45316465,1636.45853,109.7185221,0.9725683,108.7459538,2.98,50.22108228,83.90623104,40.18966474,1615.209152,111.0815051,1.73282928,109.3486758,2.976,12.78565998,29.50438773,22.26600428,495.7749464,38.09294963,-39.47985969,77.57280932,2.972,9.764231628,26.15994809,20.79340975,432.365889,34.61778087,-39.56067633,74.1784572,2.992,6.35406857,6.270723929,6.270723929,0.60272193,0.5527159757,0.5527159757,3.39435212,4.473573365,-4.473573365
6,3,DJ_t3,nonfatigued,False,46.39456239,68.47864617,39.73651201,1578.990386,93.33369245,-1.00750375,94.3411962,3.212,46.77968945,70.64283808,40.03624807,1602.90116,97.80596394,-1.37352451,99.17948845,3.216,50.65711911,83.84976432,40.08980272,1607.192282,110.461719,2.08260584,108.3791131,3.212,49.89013206,83.75027265,40.41602474,1633.455056,108.5269172,1.10623538,107.4206819,3.208,12.97419794,29.51840479,21.81429044,475.8632673,38.52739865,-39.5237669,78.05116555,3.212,10.01264687,27.02553913,21.87958074,478.7160533,35.52860212,-39.5945215,75.12312362,3.212,4.83829225,5.000284346,5.000284346,0.95843127,0.8882596667,-0.8882596667,2.92804193,3.823150668,-3.823150668
6,4,f_DJ_t1,fatigued,False,52.05133713,82.71545557,37.30467747,1391.638961,97.32097076,-0.54684169,97.86781245,2.428,52.72807627,83.87583151,38.78383632,1504.18596,101.5089427,-1.87223382,103.3811765,2.436,53.54974435,81.66601403,36.30105692,1317.766733,104.0523413,1.37465282,102.6776885,2.4,52.32183261,81.24286842,37.27043024,1389.08497,101.8674691,0.7297437,101.1377254,2.384,13.82855463,28.69219041,21.40145368,458.0222194,37.15727696,-39.45825398,76.61553094,2.408,11.28672327,26.62224264,21.41988153,458.8113249,32.16791046,-39.59371882,71.76162928,2.432,5.51336405,5.479147079,5.479147079,1.53996308,1.511135052,-1.511135052,4.85390166,6.542653401,-6.542653401
6,5,f_DJ_t2,fatigued,False,42.52726592,34.53549899,36.04446152,1299.203206,92.94113271,-0.70985288,93.65098559,2.404,44.58168201,34.9542476,39.35096884,1548.498749,95.88040923,-2.06580428,97.94621351,2.404,47.2650578,43.62417877,38.61663229,1491.244289,102.215348,1.08158954,101.1337585,2.392,46.81113176,44.65331922,39.01077806,1521.840805,102.5373808,1.27150883,101.265872,2.388,10.87691383,4.768254325,24.0766978,579.687377,35.94342948,-39.50041683,75.44384631,2.368,6.948772479,2.506347125,22.63208513,512.2112775,33.19908507,-39.56083099,72.75991606,2.352,4.29522792,4.483601994,4.483601994,0.13211352,0.1305471948,0.1305471948,2.68393025,3.621946173,-3.621946173
6,6,f_DJ_t3,fatigued,False,48.82407795,74.5291682,34.77001596,1208.95401,92.224834,3.1786569,89.0461771,3.644,49.8478665,78.53084411,37.2480847,1387.419814,93.96083825,0.55023013,93.41060812,3.552,54.59069346,82.16304522,36.86974676,1359.378226,105.561931,4.29943964,101.2624914,2.508,53.46775377,81.39066255,36.99769317,1368.8293,103.5058854,4.82725999,98.67862546,2.504,14.62122759,30.48983725,22.29999373,497.2897202,37.2787662,-39.43524443,76.71401063,2.576,11.49278201,26.15606255,20.93796476,438.3983684,33.8593469,-39.52856611,73.38791301,2.528,4.36443102,4.78407094,4.78407094,2.58386591,2.584626865,-2.584626865,3.32609762,4.431785469,-4.431785469
7,1,DJ_t1,nonfatigued,False,35.61319368,24.27736368,22.70199056,515.3803756,74.78361477,6.76302759,68.02058718,5.088,36.26371534,25.38779821,20.75915108,430.9423534,72.90860148,10.19258948,62.716012,5.048,37.58780366,30.5940439,24.7644993,613.2804258,82.5842139,0.55946197,82.02475193,5.028,36.92970353,29.55926885,23.1637486,536.5592492,78.76362562,1.37354437,77.39008125,5.048,12.28115459,10.95304998,17.27450168,298.4084083,36.10337919,-37.16139543,73.26477462,5.004,11.22364992,9.04691421,18.33391311,336.13237,34.91306075,-38.65148146,73.56454221,5.012,5.30457518,8.114904645,-8.114904645,4.63467068,5.814604059,-5.814604059,0.29976759,0.408321167,0.408321167
7,2,DJ_t2,nonfatigued,False,44.87513627,64.61873936,23.34880165,545.1665385,77.43133889,13.39031505,64.04102384,3.676,45.68895259,65.14007727,22.96754938,527.5083245,77.93956815,15.99286259,61.94670556,3.668,49.26699446,69.15445563,23.32866018,544.2263858,87.36363479,0.4422847,86.92135009,3.588,45.9961015,66.92023036,24.08070471,579.8803395,84.63299175,1.50771895,83.1252728,3.588,17.70405364,32.31395828,19.54999298,382.2022254,38.67504002,-38.00866074,76.68370076,3.548,14.32718412,30.6637732,20.86810265,435.4777081,37.16879133,-38.77595774,75.94474907,3.548,2.09431828,3.324638502,-3.324638502,3.79607729,4.464748815,-4.464748815,0.73895169,0.9683013761,-0.9683013761
7,3,DJ_t3,nonfatigued,False,45.83456684,29.2927894,23.28344858,542.1189779,82.93433334,13.7580543,69.17627904,4.472,45.52464968,29.79579558,22.84902847,522.0781021,80.71816093,16.43114879,64.28701214,4.468,47.22028896,30.9021125,22.51667882,507.0008249,86.3296723,0.46843365,85.86123865,4.404,44.21327027,27.48322038,22.21944662,493.7038079,86.02253515,1.83667072,84.18586443,4.376,14.92723946,11.08911337,17.60751297,310.0245132,36.45012252,-37.8887228,74.33884532,4.42,12.42394318,8.24011984,18.1038548,327.7495586,36.89144378,-38.82512135,75.71656513,4.34,4.8892669,7.326759076,-7.326759076,1.67537422,1.970482519,-1.970482519,1.37771981,1.836281419,1.836281419
7,4,f_DJ_t1,fatigued,False,56.20748666,81.64272521,29.24096966,855.0343065,86.99769488,13.85407669,73.14361819,3.124,56.47679809,81.35646809,28.63055322,819.7085774,88.08440599,15.91654343,72.16786256,3.124,56.25827211,80.1919916,27.88416743,777.5267932,85.66720074,0.91177787,84.75542287,3.144,52.69722419,75.5908813,26.73996738,715.0258553,80.59445009,1.51906305,79.07538704,3.16,18.01487463,32.13088918,19.52457894,381.2091828,36.18953791,-38.27208212,74.46162003,2.996,15.83819201,28.69646203,18.99454926,360.7929014,32.3867802,-38.67328184,71.06006204,3.188,0.97575563,1.342984911,-1.342984911,5.68003583,6.93402643,-6.93402643,3.40155799,4.674984431,-4.674984431
7,5,f_DJ_t2,fatigued,False,50.50161114,37.68190623,27.41325116,751.486339,84.92252685,11.0294948,73.89303205,3.064,50.93436008,38.0301501,26.11338339,681.908792,82.99962762,13.61468994,69.38493768,3.064,51.74451418,52.99046371,26.11302305,681.8899728,88.95889301,0.75359582,88.20529719,2.964,48.88691694,44.92493662,25.1833795,634.202603,84.99079159,0.9574977,84.03329389,2.964,16.27389782,16.7696966,18.31864329,335.5726919,36.8384094,-37.53690084,74.37531024,2.924,14.37833985,17.48642781,19.90962195,396.3930462,36.4450089,-38.78757586,75.23258476,2.928,4.50809437,6.292794878,-6.292794878,4.1720033,4.844446618,-4.844446618,0.85727452,1.14602845,1.14602845
7,6,f_DJ_t3,fatigued,False,54.82455024,33.55919555,28.40647629,806.9278954,92.14763515,15.83963656,76.30799859,3.896,54.12090214,32.57172069,27.83099151,774.5640882,92.05598222,15.51409924,76.54188298,3.888,52.49757071,32.93006549,26.57160598,706.0502444,91.20390629,0.49982679,90.7040795,3.872,49.14536369,32.27530329,25.80926026,666.1179152,88.79561127,1.00011792,87.79549335,3.864,14.54106754,6.38816403,18.05829891,326.1021595,36.74479991,-38.29731802,75.04211793,3.848,13.36556016,8.75130317,17.77735485,316.0343456,35.64094878,-38.81139502,74.4523438,3.836,0.23388439,0.3060314965,0.3060314965,2.90858615,3.258927855,-3.258927855,0.58977413,0.7890247213,-0.7890247213
8,1,DJ_t1,nonfatigued,False,45.39396876,53.62670299,22.58283551,509.9844596,85.95479166,13.90325133,72.05154033,2.468,45.54242284,52.48310481,22.72949815,516.6300862,84.94804033,12.22907302,72.71896731,2.472,37.22977145,49.20219092,28.80476887,829.7147096,97.27504853,3.16196411,94.11308442,2.46,38.15427558,48.22874008,28.6022488,818.0886366,102.2903517,3.13894678,99.15140491,2.464,7.900002755,17.16724744,19.35495786,374.6143937,34.53368092,-38.59960542,73.13328634,3.316,3.209240624,13.47313314,19.87337666,394.9510998,30.99376049,-39.35780711,70.3515676,3.268,0.66742698,0.9220482692,0.9220482692,5.03832049,5.2139123,5.2139123,2.78171874,3.877369163,-3.877369163
